n;RN;AVL;B-1;B-5;B-10
487;8901;10151;0;0;0
488;8922;10174;0;0;0
489;8941;10197;0;0;0
490;8964;10220;0;0;0
491;8983;10243;0;0;0
492;9004;10266;0;0;0
493;9023;10289;0;0;0
494;9050;10312;0;0;0
495;9069;10335;0;0;0
496;9090;10358;0;0;0
497;9109;10381;0;0;0
498;9132;10404;0;0;0
499;9151;10427;0;0;0
500;9172;10450;0;0;0
501;9191;10473;0;0;0
502;9216;10496;0;0;0
503;9235;10519;0;0;0
504;9256;10542;0;0;0
505;9275;10565;0;0;0
506;9298;10588;0;0;0
507;9317;10611;0;0;0
508;9338;10634;0;0;0
509;9357;10657;0;0;0
510;9387;10680;0;0;0
511;9407;10703;0;0;0
512;9429;10723;0;0;0
513;9449;10748;0;0;0
514;9473;10773;0;0;0
515;9493;10798;0;0;0
516;9515;10823;0;0;0
517;9535;10848;0;0;0
518;9561;10873;0;0;0
519;9581;10898;0;0;0
520;9603;10923;0;0;0
521;9623;10948;0;0;0
522;9647;10973;0;0;0
523;9667;10998;0;0;0
524;9689;11023;0;0;0
525;9709;11048;0;0;0
526;9737;11073;0;0;0
527;9757;11098;0;0;0
528;9779;11123;0;0;0
529;9799;11148;0;0;0
530;9823;11173;0;0;0
531;9843;11198;0;0;0
532;9865;11223;0;0;0
533;9885;11248;0;0;0
534;9911;11273;0;0;0
535;9931;11298;0;0;0
536;9953;11323;0;0;0
537;9973;11348;0;0;0
538;9997;11373;0;0;0
539;10017;11398;0;0;0
540;10039;11423;0;0;0
541;10059;11448;0;0;0
542;10089;11473;0;0;0
543;10109;11498;0;0;0
544;10131;11523;0;0;0
545;10151;11548;0;0;0
546;10175;11573;0;0;0
547;10195;11598;0;0;0
548;10217;11623;0;0;0
549;10237;11648;0;0;0
550;10263;11673;0;0;0
551;10283;11698;0;0;0
552;10305;11723;0;0;0
553;10325;11748;0;0;0
554;10349;11773;0;0;0
555;10369;11798;0;0;0
556;10391;11823;0;0;0
557;10411;11848;0;0;0
558;10439;11873;0;0;0
559;10459;11898;0;0;0
560;10481;11923;0;0;0
561;10501;11948;0;0;0
562;10525;11973;0;0;0
563;10545;11998;0;0;0
564;10567;12023;0;0;0
565;10587;12048;0;0;0
566;10613;12073;0;0;0
567;10633;12098;0;0;0
568;10655;12123;0;0;0
569;10675;12148;0;0;0
570;10699;12173;0;0;0
571;10719;12198;0;0;0
572;10741;12223;0;0;0
573;10761;12248;0;0;0
574;10793;12273;0;0;0
575;10813;12298;0;0;0
576;10835;12323;0;0;0
577;10855;12348;0;0;0
578;10879;12373;0;0;0
579;10899;12398;0;0;0
580;10921;12423;0;0;0
581;10941;12448;0;0;0
